year,month,precipitation(mm),snow_depth(cm),mean_temperature(°C),min_temperature(°C),max_temperature(°C)
2004,12,63.8,4.483870967741935,-0.832258064516129,-3.8225806451612905,1.5290322580645161
2005,1,79.5,9.806451612903226,-1.7580645161290323,-3.896774193548387,0.2516129032258065
2005,2,19.1,14.75,-5.5321428571428575,-8.367857142857144,-2.6035714285714286
2005,3,7.3,22.806451612903224,-6.6,-12.474193548387097,-0.7903225806451613
2005,4,9.5,2.1,4.34,-0.6533333333333334,10.08
2005,5,26.6,0.0,9.55483870967742,4.532258064516129,14.412903225806453
2005,6,57.4,0.0,13.336666666666668,7.66,18.753333333333334
2005,7,74.5,0.0,17.967741935483872,11.596774193548388,23.916129032258063
2005,8,184.3,0.0,15.312903225806451,11.341935483870968,20.038709677419355
2005,9,27.0,0.0,11.59,7.183333333333334,16.446666666666665
2005,10,53.3,0.5806451612903226,6.638709677419354,3.5548387096774197,10.351612903225806
2005,11,77.7,1.3666666666666667,3.0166666666666666,0.8666666666666667,4.83
2005,12,33.7,13.451612903225806,-5.064516129032258,-8.22258064516129,-2.467741935483871
2006,1,17.8,13.806451612903226,-4.967741935483871,-7.4,-2.7
2006,2,21.9,20.464285714285715,-9.05,-13.153571428571428,-5.432142857142857
2006,3,29.9,34.806451612903224,-7.138709677419355,-12.12258064516129,-1.9225806451612903
2006,4,34.4,12.933333333333334,3.55,-0.013333333333333324,7.55
2006,5,58.7,0.0,10.070967741935483,3.629032258064516,15.935483870967742
2006,6,26.7,0.0,15.156666666666666,9.01,21.17
2006,7,23.299999999999997,0.0,18.061290322580643,11.02258064516129,24.322580645161292
2006,8,47.7,0.0,17.864516129032257,11.751612903225807,24.061290322580643
2006,9,50.2,0.0,13.176666666666668,9.376666666666667,18.086666666666666
2006,10,154.2,0.0,6.638709677419355,3.9193548387096775,9.535483870967743
2006,11,50.9,3.8666666666666667,1.1266666666666665,-1.2266666666666666,3.1233333333333335
2006,12,71.2,0.6451612903225806,2.5935483870967744,0.17096774193548395,4.554838709677419
2007,1,72.8,3.225806451612903,-3.3096774193548386,-7.090322580645162,-0.2258064516129032
2007,2,8.9,12.821428571428571,-10.571428571428571,-14.771428571428572,-5.985714285714286
2007,3,25.3,3.7096774193548385,2.1580645161290324,-1.396774193548387,6.445161290322581
2007,4,36.5,0.1,4.463333333333334,-0.45999999999999996,10.073333333333332
2007,5,22.5,0.0,10.167741935483871,4.916129032258064,15.583870967741936
2007,6,60.9,0.0,15.17,7.9,21.516666666666666
